                                                                                                 04 Dec 2020 13:51:48
Educational Use Only
Satellite-Satellite1:  Fixed Position & Velocity


      Time (UTCG)             x (km)           y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
2 Feb 2018 07:23:00.000     3854.420740     20577.247374    39099.152122       0.068515       0.084849      -0.882576
2 Feb 2018 07:24:00.000     3858.601480     20582.339652    39045.879088       0.069430       0.085161      -0.893302
2 Feb 2018 07:25:00.000     3862.837153     20587.449901    38991.961961       0.070346       0.085449      -0.904047
2 Feb 2018 07:26:00.000     3867.127729     20592.576621    38937.399677       0.071260       0.085711      -0.914809
2 Feb 2018 07:27:00.000     3871.473158     20597.718297    38882.191157       0.072174       0.085947      -0.925589
2 Feb 2018 07:28:00.000     3875.873377     20602.873397    38826.335307       0.073086       0.086159      -0.936388
2 Feb 2018 07:29:00.000     3880.328303     20608.040373    38769.831015       0.073997       0.086344      -0.947205
2 Feb 2018 07:30:00.000     3884.837837     20613.217658    38712.677157       0.074906       0.086502      -0.958042
2 Feb 2018 07:31:00.000     3889.401863     20618.403670    38654.872592       0.075813       0.086635      -0.968897
2 Feb 2018 07:32:00.000     3894.020247     20623.596809    38596.416162       0.076718       0.086740      -0.979772
2 Feb 2018 07:33:00.000     3898.692838     20628.795459    38537.306695       0.077620       0.086819      -0.990666
2 Feb 2018 07:34:00.000     3903.419464     20633.997984    38477.543000       0.078519       0.086870      -1.001581
2 Feb 2018 07:35:00.000     3908.199937     20639.202735    38417.123874       0.079414       0.086893      -1.012515
2 Feb 2018 07:36:00.000     3913.034053     20644.408041    38356.048093       0.080306       0.086889      -1.023471
2 Feb 2018 07:37:00.000     3917.921583     20649.612217    38294.314420       0.081194       0.086856      -1.034446
2 Feb 2018 07:38:00.000     3922.862286     20654.813559    38231.921599       0.082078       0.086794      -1.045443
2 Feb 2018 07:39:00.000     3927.855896     20660.010346    38168.868360       0.082958       0.086704      -1.056462
2 Feb 2018 07:40:00.000     3932.902132     20665.200838    38105.153412       0.083832       0.086585      -1.067502
2 Feb 2018 07:41:00.000     3938.000691     20670.383278    38040.775451       0.084701       0.086436      -1.078564
2 Feb 2018 07:42:00.000     3943.151251     20675.555890    37975.733153       0.085565       0.086258      -1.089648
2 Feb 2018 07:43:00.000     3948.353469     20680.716883    37910.025179       0.086423       0.086049      -1.100754
2 Feb 2018 07:44:00.000     3953.606995     20685.864475    37843.650150       0.087275       0.085810      -1.111884
2 Feb 2018 07:45:00.000     3958.911422     20690.996773    37776.606730       0.088120       0.085541      -1.123036
2 Feb 2018 07:46:00.000     3964.266357     20696.111961    37708.893505       0.088958       0.085240      -1.134212
2 Feb 2018 07:47:00.000     3969.671376     20701.208173    37640.509065       0.089789       0.084908      -1.145411
2 Feb 2018 07:48:00.000     3975.126033     20706.283523    37571.451978       0.090612       0.084545      -1.156635
2 Feb 2018 07:49:00.000     3980.629861     20711.336107    37501.720796       0.091428       0.084150      -1.167883
2 Feb 2018 07:50:00.000     3986.182369     20716.364002    37431.314054       0.092235       0.083722      -1.179155
2 Feb 2018 07:51:00.000     3991.783045     20721.365264    37360.230264       0.093033       0.083262      -1.190452
2 Feb 2018 07:52:00.000     3997.431358     20726.337934    37288.467923       0.093822       0.082769      -1.201775
2 Feb 2018 07:53:00.000     4003.126748     20731.280029    37216.025507       0.094602       0.082243      -1.213123
2 Feb 2018 07:54:00.000     4008.868639     20736.189549    37142.901473       0.095372       0.081684      -1.224497
2 Feb 2018 07:55:00.000     4014.656426     20741.064473    37069.094259       0.096131       0.081091      -1.235897
2 Feb 2018 07:56:00.000     4020.489485     20745.902762    36994.602282       0.096880       0.080463      -1.247324
2 Feb 2018 07:57:00.000     4026.367166     20750.702355    36919.423940       0.097619       0.079801      -1.258777
2 Feb 2018 07:58:00.000     4032.288796     20755.461172    36843.557612       0.098345       0.079104      -1.270258
2 Feb 2018 07:59:00.000     4038.253678     20760.177112    36767.001655       0.099060       0.078372      -1.281766
2 Feb 2018 08:00:00.000     4044.261088     20764.848054    36689.754406       0.099762       0.077604      -1.293303
2 Feb 2018 08:01:00.000     4050.310281     20769.471854    36611.814181       0.100452       0.076801      -1.304867
2 Feb 2018 08:02:00.000     4056.400484     20774.046351    36533.179277       0.101129       0.075961      -1.316460
2 Feb 2018 08:03:00.000     4062.530901     20778.569359    36453.847967       0.101792       0.075085      -1.328082
2 Feb 2018 08:04:00.000     4068.700708     20783.038673    36373.818504       0.102442       0.074172      -1.339733
2 Feb 2018 08:05:00.000     4074.909055     20787.452066    36293.089121       0.103077       0.073221      -1.351414
2 Feb 2018 08:06:00.000     4081.155069     20791.807287    36211.658026       0.103697       0.072233      -1.363125
2 Feb 2018 08:07:00.000     4087.437847     20796.102067    36129.523407       0.104302       0.071207      -1.374867
2 Feb 2018 08:08:00.000     4093.756459     20800.334111    36046.683429       0.104891       0.070142      -1.386639
2 Feb 2018 08:09:00.000     4100.109950     20804.501104    35963.136236       0.105464       0.069039      -1.398442
2 Feb 2018 08:10:00.000     4106.497336     20808.600706    35878.879946       0.106021       0.067896      -1.410277
2 Feb 2018 08:11:00.000     4112.917605     20812.630555    35793.912658       0.106560       0.066714      -1.422144
2 Feb 2018 08:12:00.000     4119.369717     20816.588268    35708.232444       0.107082       0.065492      -1.434043
2 Feb 2018 08:13:00.000     4125.852603     20820.471434    35621.837356       0.107586       0.064229      -1.445974
2 Feb 2018 08:14:00.000     4132.365153     20824.277623    35534.725418       0.108071       0.062926      -1.457939
2 Feb 2018 08:15:00.000     4138.906264     20828.004374    35446.894634       0.108537       0.061581      -1.469937
2 Feb 2018 08:16:00.000     4145.474767     20831.649209    35358.342982       0.108983       0.060195      -1.481970
2 Feb 2018 08:17:00.000     4152.069476     20835.209621    35269.068414       0.109410       0.058768      -1.494036
2 Feb 2018 08:18:00.000     4158.689174     20838.683081    35179.068858       0.109816       0.057297      -1.506137
2 Feb 2018 08:19:00.000     4165.332611     20842.067031    35088.342219       0.110201       0.055784      -1.518274
2 Feb 2018 08:20:00.000     4171.998509     20845.358890    34996.886373       0.110565       0.054228      -1.530446
2 Feb 2018 08:21:00.000     4178.685556     20848.556050    34904.699172       0.110906       0.052628      -1.542654
2 Feb 2018 08:22:00.000     4185.392410     20851.655877    34811.778443       0.111224       0.050984      -1.554898
2 Feb 2018 08:23:00.000     4192.117695     20854.655710    34718.121984       0.111520       0.049295      -1.567180
2 Feb 2018 08:24:00.000     4198.860002     20857.552860    34623.727568       0.111792       0.047561      -1.579498
2 Feb 2018 08:25:00.000     4205.617890     20860.344612    34528.592940       0.112039       0.045782      -1.591855
2 Feb 2018 08:26:00.000     4212.389884     20863.028222    34432.715820       0.112262       0.043956      -1.604250
2 Feb 2018 08:27:00.000     4219.174473     20865.600920    34336.093896       0.112459       0.042085      -1.616683
2 Feb 2018 08:28:00.000     4225.970115     20868.059903    34238.724833       0.112630       0.040166      -1.629156
2 Feb 2018 08:29:00.000     4232.775230     20870.402343    34140.606263       0.112774       0.038200      -1.641669
2 Feb 2018 08:30:00.000     4239.588203     20872.625380    34041.735793       0.112891       0.036186      -1.654221
2 Feb 2018 08:31:00.000     4246.407385     20874.726126    33942.110997       0.112981       0.034124      -1.666814
2 Feb 2018 08:32:00.000     4253.231087     20876.701659    33841.729425       0.113042       0.032013      -1.679449
2 Feb 2018 08:33:00.000     4260.057587     20878.549031    33740.588591       0.113074       0.029852      -1.692125
2 Feb 2018 08:34:00.000     4266.885123     20880.265257    33638.685983       0.113076       0.027641      -1.704843
2 Feb 2018 08:35:00.000     4273.711896     20881.847325    33536.019058       0.113048       0.025380      -1.717604
2 Feb 2018 08:36:00.000     4280.536069     20883.292187    33432.585240       0.112989       0.023068      -1.730408
2 Feb 2018 08:37:00.000     4287.355765     20884.596764    33328.381923       0.112899       0.020704      -1.743255
2 Feb 2018 08:38:00.000     4294.169068     20885.757941    33223.406470       0.112776       0.018288      -1.756147
2 Feb 2018 08:39:00.000     4300.974023     20886.772572    33117.656210       0.112620       0.015819      -1.769084
2 Feb 2018 08:40:00.000     4307.768633     20887.637475    33011.128441       0.112431       0.013297      -1.782066
2 Feb 2018 08:41:00.000     4314.550860     20888.349430    32903.820426       0.112207       0.010721      -1.795094
2 Feb 2018 08:42:00.000     4321.318625     20888.905185    32795.729398       0.111949       0.008090      -1.808168
2 Feb 2018 08:43:00.000     4328.069808     20889.301448    32686.852552       0.111654       0.005405      -1.821289
2 Feb 2018 08:44:00.000     4334.802198     20889.534873    32577.187070       0.111323       0.002663      -1.834458
2 Feb 2018 08:45:00.000     4341.513677     20889.602132    32466.730043       0.110955      -0.000135      -1.847675
2 Feb 2018 08:46:00.000     4348.201948     20889.499801    32355.478581       0.110550      -0.002990      -1.860941
2 Feb 2018 08:47:00.000     4354.864715     20889.224437    32243.429742       0.110105      -0.005903      -1.874256
2 Feb 2018 08:48:00.000     4361.499637     20888.772554    32130.580546       0.109621      -0.008874      -1.887621
2 Feb 2018 08:49:00.000     4368.104325     20888.140628    32016.927976       0.109097      -0.011904      -1.901037
2 Feb 2018 08:50:00.000     4374.676345     20887.325091    31902.468980       0.108532      -0.014994      -1.914504
2 Feb 2018 08:51:00.000     4381.213214     20886.322334    31787.200465       0.107925      -0.018145      -1.928023
2 Feb 2018 08:52:00.000     4387.712404     20885.128703    31671.119303       0.107276      -0.021357      -1.941594
2 Feb 2018 08:53:00.000     4394.171334     20883.740502    31554.222325       0.106583      -0.024630      -1.955218
2 Feb 2018 08:54:00.000     4400.587377     20882.153986    31436.506324       0.105846      -0.027967      -1.968897
2 Feb 2018 08:55:00.000     4406.957854     20880.365367    31317.968052       0.105064      -0.031367      -1.982629
2 Feb 2018 08:56:00.000     4413.280036     20878.370810    31198.604222       0.104236      -0.034832      -1.996417
2 Feb 2018 08:57:00.000     4419.551141     20876.166429    31078.411504       0.103362      -0.038362      -2.010261
2 Feb 2018 08:58:00.000     4425.768335     20873.748292    30957.386528       0.102439      -0.041957      -2.024161
2 Feb 2018 08:59:00.000     4431.928731     20871.112415    30835.525881       0.101468      -0.045620      -2.038118
2 Feb 2018 09:00:00.000     4438.029387     20868.254763    30712.826108       0.100448      -0.049350      -2.052133
2 Feb 2018 09:01:00.000     4444.067308     20865.171250    30589.283711       0.099377      -0.053149      -2.066207
2 Feb 2018 09:02:00.000     4450.039440     20861.857734    30464.895145       0.098255      -0.057017      -2.080341
2 Feb 2018 09:03:00.000     4455.942674     20858.310020    30339.656824       0.097080      -0.060955      -2.094535
2 Feb 2018 09:04:00.000     4461.773844     20854.523856    30213.565115       0.095852      -0.064965      -2.108789
2 Feb 2018 09:05:00.000     4467.529723     20850.494935    30086.616338       0.094571      -0.069048      -2.123105
2 Feb 2018 09:06:00.000     4473.207026     20846.218890    29958.806769       0.093233      -0.073203      -2.137484
2 Feb 2018 09:07:00.000     4478.802409     20841.691292    29830.132635       0.091840      -0.077433      -2.151926
2 Feb 2018 09:08:00.000     4484.312463     20836.907655    29700.590115       0.090389      -0.081738      -2.166432
2 Feb 2018 09:09:00.000     4489.733719     20831.863427    29570.175338       0.088880      -0.086120      -2.181003
2 Feb 2018 09:10:00.000     4495.062643     20826.553993    29438.884387       0.087311      -0.090579      -2.195640
2 Feb 2018 09:11:00.000     4500.295638     20820.974673    29306.713292       0.085682      -0.095116      -2.210343
2 Feb 2018 09:12:00.000     4505.429039     20815.120718    29173.658033       0.083991      -0.099733      -2.225114
2 Feb 2018 09:13:00.000     4510.459117     20808.987312    29039.714537       0.082238      -0.104432      -2.239953
2 Feb 2018 09:14:00.000     4515.381993     20802.569534    28904.878717       0.080421      -0.109212      -2.254861
2 Feb 2018 09:15:00.000     4520.193957     20795.862490    28769.146323       0.078538      -0.114075      -2.269840
2 Feb 2018 09:16:00.000     4524.890993     20788.861114    28632.513158       0.076590      -0.119023      -2.284889
2 Feb 2018 09:17:00.000     4529.469091     20781.560294    28494.974937       0.074574      -0.124057      -2.300010
2 Feb 2018 09:18:00.000     4533.924169     20773.954844    28356.527316       0.072489      -0.129178      -2.315204
2 Feb 2018 09:19:00.000     4538.252071     20766.039495    28217.165896       0.070335      -0.134388      -2.330472
2 Feb 2018 09:20:00.000     4542.448564     20757.808898    28076.886221       0.068109      -0.139687      -2.345815
2 Feb 2018 09:21:00.000     4546.509340     20749.257619    27935.683775       0.065811      -0.145078      -2.361233
2 Feb 2018 09:22:00.000     4550.430012     20740.380136    27793.553985       0.063439      -0.150561      -2.376729
2 Feb 2018 09:23:00.000     4554.206113     20731.170843    27650.492215       0.060992      -0.156139      -2.392301
2 Feb 2018 09:24:00.000     4557.833096     20721.624038    27506.493770       0.058468      -0.161812      -2.407953
2 Feb 2018 09:25:00.000     4561.306332     20711.733929    27361.553892       0.055867      -0.167583      -2.423685
2 Feb 2018 09:26:00.000     4564.621106     20701.494626    27215.667761       0.053186      -0.173453      -2.439497
2 Feb 2018 09:27:00.000     4567.772618     20690.900143    27068.830491       0.050425      -0.179423      -2.455391
2 Feb 2018 09:28:00.000     4570.755981     20679.944391    26921.037133       0.047582      -0.185496      -2.471369
2 Feb 2018 09:29:00.000     4573.566220     20668.621176    26772.282670       0.044654      -0.191673      -2.487430
2 Feb 2018 09:30:00.000     4576.198268     20656.924200    26622.562020       0.041642      -0.197955      -2.503577
2 Feb 2018 09:31:00.000     4578.646966     20644.847054    26471.870030       0.038543      -0.204346      -2.519811
2 Feb 2018 09:32:00.000     4580.907062     20632.383215    26320.201481       0.035356      -0.210846      -2.536131
2 Feb 2018 09:33:00.000     4582.973206     20619.526044    26167.551082       0.032078      -0.217458      -2.552541
2 Feb 2018 09:34:00.000     4584.839952     20606.268785    26013.913469       0.028709      -0.224183      -2.569041
2 Feb 2018 09:35:00.000     4586.501753     20592.604555    25859.283209       0.025247      -0.231025      -2.585632
2 Feb 2018 09:36:00.000     4587.952960     20578.526348    25703.654793       0.021690      -0.237984      -2.602315
2 Feb 2018 09:37:00.000     4589.187822     20564.027026    25547.022636       0.018036      -0.245063      -2.619092
2 Feb 2018 09:38:00.000     4590.200480     20549.099317    25389.381080       0.014283      -0.252264      -2.635964
2 Feb 2018 09:39:00.000     4590.984967     20533.735812    25230.724388       0.010430      -0.259591      -2.652932
2 Feb 2018 09:40:00.000     4591.535206     20517.928959    25071.046743       0.006475      -0.267044      -2.669998
2 Feb 2018 09:41:00.000     4591.845009     20501.671058    24910.342251       0.002416      -0.274627      -2.687163
2 Feb 2018 09:42:00.000     4591.908071     20484.954262    24748.604935      -0.001749      -0.282342      -2.704428
2 Feb 2018 09:43:00.000     4591.717969     20467.770565    24585.828737      -0.006023      -0.290192      -2.721794
2 Feb 2018 09:44:00.000     4591.268046     20450.111764    24422.007567      -0.010406      -0.298179      -2.739264
2 Feb 2018 09:45:00.000     4590.551867     20431.969604    24257.135094      -0.014901      -0.306306      -2.756839
2 Feb 2018 09:46:00.000     4589.562529     20413.335545    24091.205056      -0.019511      -0.314577      -2.774519
2 Feb 2018 09:47:00.000     4588.293115     20394.200911    23924.211052      -0.024237      -0.322994      -2.792307
2 Feb 2018 09:48:00.000     4586.736575     20374.556843    23756.146592      -0.029081      -0.331560      -2.810203
2 Feb 2018 09:49:00.000     4584.885728     20354.394295    23587.005097      -0.034047      -0.340278      -2.828210
2 Feb 2018 09:50:00.000     4582.733256     20333.704028    23416.779894      -0.039135      -0.349152      -2.846329
2 Feb 2018 09:51:00.000     4580.271702     20312.476602    23245.464218      -0.044349      -0.358185      -2.864562
2 Feb 2018 09:52:00.000     4577.493463     20290.702373    23073.051209      -0.049691      -0.367381      -2.882910
2 Feb 2018 09:53:00.000     4574.390794     20268.371483    22899.533912      -0.055163      -0.376742      -2.901374
2 Feb 2018 09:54:00.000     4570.955799     20245.473853    22724.905274      -0.060768      -0.386274      -2.919957
2 Feb 2018 09:55:00.000     4567.180429     20221.999177    22549.158143      -0.066508      -0.395979      -2.938660
2 Feb 2018 09:56:00.000     4563.056479     20197.936915    22372.285265      -0.072387      -0.405862      -2.957484
2 Feb 2018 09:57:00.000     4558.575584     20173.276283    22194.279288      -0.078406      -0.415927      -2.976432
2 Feb 2018 09:58:00.000     4553.729215     20148.006246    22015.132753      -0.084569      -0.426178      -2.995505
2 Feb 2018 09:59:00.000     4548.508676     20122.115508    21834.838098      -0.090878      -0.436620      -3.014706
2 Feb 2018 10:00:00.000     4542.905098     20095.592504    21653.387655      -0.097336      -0.447256      -3.034034
2 Feb 2018 10:01:00.000     4536.909437     20068.425392    21470.773647      -0.103947      -0.458092      -3.053494
2 Feb 2018 10:02:00.000     4530.512470     20040.602041    21286.988187      -0.110712      -0.469133      -3.073086
2 Feb 2018 10:03:00.000     4523.704787     20012.110019    21102.023281      -0.117637      -0.480384      -3.092811
2 Feb 2018 10:04:00.000     4516.476791     19982.936588    20915.870820      -0.124722      -0.491850      -3.112673
2 Feb 2018 10:05:00.000     4508.818691     19953.068687    20728.522581      -0.131973      -0.503536      -3.132673
2 Feb 2018 10:06:00.000     4500.720495     19922.492925    20539.970227      -0.139392      -0.515448      -3.152813
2 Feb 2018 10:07:00.000     4492.172011     19891.195564    20350.205305      -0.146982      -0.527592      -3.173095
2 Feb 2018 10:08:00.000     4483.162836     19859.162511    20159.219244      -0.154747      -0.539974      -3.193521
2 Feb 2018 10:09:00.000     4473.682352     19826.379303    19967.003353      -0.162691      -0.552601      -3.214092
2 Feb 2018 10:10:00.000     4463.719724     19792.831089    19773.548822      -0.170818      -0.565478      -3.234812
2 Feb 2018 10:11:00.000     4453.263890     19758.502623    19578.846718      -0.179131      -0.578612      -3.255681
2 Feb 2018 10:12:00.000     4442.303555     19723.378244    19382.887987      -0.187634      -0.592012      -3.276702
2 Feb 2018 10:13:00.000     4430.827191     19687.441860    19185.663450      -0.196331      -0.605683      -3.297878
2 Feb 2018 10:14:00.000     4418.822873     19650.676901    18987.163869      -0.205227      -0.619634      -3.319209
2 Feb 2018 10:15:00.000     4406.278874     19613.066429    18787.379681      -0.214325      -0.633872      -3.340699
2 Feb 2018 10:16:00.000     4393.182765     19574.592925    18586.301397      -0.223630      -0.648405      -3.362349
2 Feb 2018 10:17:00.000     4379.522000     19535.238405    18383.919333      -0.233146      -0.663243      -3.384161
2 Feb 2018 10:18:00.000     4365.283763     19494.984360    18180.223676      -0.242878      -0.678394      -3.406138
2 Feb 2018 10:19:00.000     4350.454960     19453.811737    17975.204486      -0.252831      -0.693867      -3.428282
2 Feb 2018 10:20:00.000     4335.022209     19411.700923    17768.851695      -0.263009      -0.709671      -3.450595
2 Feb 2018 10:21:00.000     4318.971835     19368.631711    17561.155103      -0.273417      -0.725818      -3.473078
2 Feb 2018 10:22:00.000     4302.289861     19324.583285    17352.104383      -0.284061      -0.742317      -3.495735
2 Feb 2018 10:23:00.000     4284.961999     19279.534191    17141.689080      -0.294946      -0.759179      -3.518568
2 Feb 2018 10:24:00.000     4266.973640     19233.462307    16929.898608      -0.306077      -0.776415      -3.541577
2 Feb 2018 10:25:00.000     4248.309848     19186.344821    16716.722258      -0.317459      -0.794038      -3.564767
2 Feb 2018 10:26:00.000     4228.955347     19138.158196    16502.149190      -0.329100      -0.812059      -3.588138
2 Feb 2018 10:27:00.000     4208.894515     19088.878141    16286.168443      -0.341003      -0.830491      -3.611693
2 Feb 2018 10:28:00.000     4188.111371     19038.479577    16068.768930      -0.353176      -0.849348      -3.635433
2 Feb 2018 10:29:00.000     4166.589566     18986.936605    15849.939446      -0.365624      -0.868644      -3.659362
2 Feb 2018 10:30:00.000     4144.312371     18934.222465    15629.668665      -0.378354      -0.888393      -3.683480
2 Feb 2018 10:31:00.000     4121.262668     18880.309501    15407.945149      -0.391373      -0.908611      -3.707790
2 Feb 2018 10:32:00.000     4097.422936     18825.169119    15184.757347      -0.404688      -0.929314      -3.732293
2 Feb 2018 10:33:00.000     4072.775240     18768.771746    14960.093601      -0.418304      -0.950518      -3.756991
2 Feb 2018 10:34:00.000     4047.301221     18711.086782    14733.942153      -0.432231      -0.972241      -3.781886
2 Feb 2018 10:35:00.000     4020.982079     18652.082552    14506.291146      -0.446474      -0.994501      -3.806980
2 Feb 2018 10:36:00.000     3993.798563     18591.726260    14277.128638      -0.461042      -1.017318      -3.832273
2 Feb 2018 10:37:00.000     3965.730958     18529.983931    14046.442602      -0.475943      -1.040711      -3.857767
2 Feb 2018 10:38:00.000     3936.759067     18466.820358    13814.220939      -0.491184      -1.064701      -3.883464
2 Feb 2018 10:39:00.000     3906.862201     18402.199040    13580.451489      -0.506774      -1.089311      -3.909363
2 Feb 2018 10:40:00.000     3876.019162     18336.082120    13345.122038      -0.522722      -1.114564      -3.935467
2 Feb 2018 10:41:00.000     3844.208227     18268.430319    13108.220333      -0.539036      -1.140483      -3.961775
2 Feb 2018 10:42:00.000     3811.407134     18199.202862    12869.734096      -0.555726      -1.167095      -3.988288
2 Feb 2018 10:43:00.000     3777.593065     18128.357409    12629.651039      -0.572801      -1.194427      -4.015006
2 Feb 2018 10:44:00.000     3742.742456     18055.849952    12387.958962      -0.590270      -1.222505      -4.041928
2 Feb 2018 10:45:00.000     3706.831671     17981.634805    12144.645460      -0.608145      -1.251361      -4.069054
2 Feb 2018 10:46:00.000     3669.835949     17905.664404    11899.698409      -0.626434      -1.281025      -4.096383
2 Feb 2018 10:47:00.000     3631.730076     17827.889289    11653.105687      -0.645148      -1.311530      -4.123913
2 Feb 2018 10:48:00.000     3592.488194     17748.257981    11404.855272      -0.664299      -1.342911      -4.151642
2 Feb 2018 10:49:00.000     3552.083783     17666.716875    11154.935280      -0.683898      -1.375203      -4.179568
2 Feb 2018 10:50:00.000     3510.489640     17583.210126    10903.333995      -0.703956      -1.408446      -4.207688
2 Feb 2018 10:51:00.000     3467.677861     17497.679529    10650.039909      -0.724485      -1.442679      -4.235998
2 Feb 2018 10:52:00.000     3423.619821     17410.064388    10395.041769      -0.745496      -1.477945      -4.264493
2 Feb 2018 10:53:00.000     3378.286156     17320.301377    10138.328619      -0.767004      -1.514289      -4.293167
2 Feb 2018 10:54:00.000     3331.646740     17228.324395     9879.889859      -0.789020      -1.551760      -4.322015
2 Feb 2018 10:55:00.000     3283.670666     17134.064409     9619.715304      -0.811558      -1.590406      -4.351029
2 Feb 2018 10:56:00.000     3234.326228     17037.449285     9357.795250      -0.834631      -1.630282      -4.380201
2 Feb 2018 10:57:00.000     3183.580900     16938.403613     9094.120552      -0.858252      -1.671442      -4.409519
2 Feb 2018 10:58:00.000     3131.401319     16836.848513     8828.682703      -0.882437      -1.713948      -4.438974
2 Feb 2018 10:59:00.000     3077.753262     16732.701432     8561.473933      -0.907200      -1.757862      -4.468552
2 Feb 2018 11:00:00.000     3022.601636     16625.875930     8292.487309      -0.932555      -1.803250      -4.498237
2 Feb 2018 11:01:00.000     2965.910453     16516.281442     8021.716855      -0.958517      -1.850183      -4.528013
2 Feb 2018 11:02:00.000     2907.642825     16403.823034     7749.157681      -0.985101      -1.898736      -4.557861
2 Feb 2018 11:03:00.000     2847.760944     16288.401134     7474.806127      -1.012323      -1.948990      -4.587759
2 Feb 2018 11:04:00.000     2786.226074     16169.911249     7198.659931      -1.040198      -2.001027      -4.617682
2 Feb 2018 11:05:00.000     2722.998547     16048.243662     6920.718407      -1.068743      -2.054939      -4.647602
2 Feb 2018 11:06:00.000     2658.037757     15923.283102     6640.982655      -1.097972      -2.110821      -4.677488
2 Feb 2018 11:07:00.000     2591.302160     15794.908398     6359.455785      -1.127900      -2.168773      -4.707303
2 Feb 2018 11:08:00.000     2522.749283     15662.992108     6076.143178      -1.158545      -2.228904      -4.737009
2 Feb 2018 11:09:00.000     2452.335739     15527.400114     5791.052776      -1.189920      -2.291328      -4.766559
2 Feb 2018 11:10:00.000     2380.017244     15387.991202     5504.195406      -1.222040      -2.356168      -4.795902
2 Feb 2018 11:11:00.000     2305.748652     15244.616598     5215.585142      -1.254919      -2.423554      -4.824982
2 Feb 2018 11:12:00.000     2229.483993     15097.119487     4925.239722      -1.288572      -2.493623      -4.853733
2 Feb 2018 11:13:00.000     2151.176533     14945.334488     4633.181008      -1.323009      -2.566523      -4.882083
2 Feb 2018 11:14:00.000     2070.778670     14789.087102     4339.435585      -1.358241      -2.642411      -4.909948
2 Feb 2018 11:15:00.000     1988.242713     14628.193116     4044.035040      -1.394279      -2.721453      -4.937238
2 Feb 2018 11:16:00.000     1903.519963     14462.457981     3747.017092      -1.431129      -2.803828      -4.963847
2 Feb 2018 11:17:00.000     1816.561540     14291.676144     3448.426031      -1.468795      -2.889725      -4.989657
2 Feb 2018 11:18:00.000     1727.318380     14115.630342     3148.313644      -1.507279      -2.979345      -5.014537
2 Feb 2018 11:19:00.000     1635.741445     13934.090863     2846.740176      -1.546579      -3.072902      -5.038337
2 Feb 2018 11:20:00.000     1541.781970     13746.814769     2543.775413      -1.586688      -3.170623      -5.060887
2 Feb 2018 11:21:00.000     1445.391767     13553.545086     2239.499913      -1.627593      -3.272749      -5.081997
2 Feb 2018 11:22:00.000     1346.523587     13354.009964     1934.006401      -1.669275      -3.379534      -5.101452
2 Feb 2018 11:23:00.000     1245.131550     13147.921819     1627.401345      -1.711707      -3.491249      -5.119008
2 Feb 2018 11:24:00.000     1141.171667     12934.976466     1319.806745      -1.754853      -3.608178      -5.134390
2 Feb 2018 11:25:00.000     1034.602451     12714.852250     1011.362163      -1.798666      -3.730618      -5.147287
2 Feb 2018 11:26:00.000      925.385648     12487.209204      702.227015      -1.843085      -3.858881      -5.157348
2 Feb 2018 11:27:00.000      813.487102     12251.688261      392.583178      -1.888033      -3.993293      -5.164174
2 Feb 2018 11:28:00.000      698.877773     12007.910541       82.637923      -1.933416      -4.134189      -5.167316
2 Feb 2018 11:29:00.000      581.534946     11755.476774     -227.372759      -1.979117      -4.281912      -5.166265
2 Feb 2018 11:30:00.000      461.443645     11493.966912     -537.180417      -2.024993      -4.436810      -5.160446
2 Feb 2018 11:31:00.000      338.598292     11222.940004     -846.479936      -2.070874      -4.599232      -5.149211
2 Feb 2018 11:32:00.000      213.004652     10941.934426    -1154.924830      -2.116552      -4.769517      -5.131828
2 Feb 2018 11:33:00.000       84.682091     10650.468597    -1462.122002      -2.161779      -4.947989      -5.107472
2 Feb 2018 11:34:00.000      -46.333801     10348.042323    -1767.625936      -2.206261      -5.134943      -5.075220
2 Feb 2018 11:35:00.000     -179.988192     10034.138958    -2070.932331      -2.249650      -5.330629      -5.034034
2 Feb 2018 11:36:00.000     -316.203548      9708.228609    -2371.471187      -2.291536      -5.535234      -4.982760
2 Feb 2018 11:37:00.000     -454.875709      9369.772652    -2668.599403      -2.331440      -5.748859      -4.920115
2 Feb 2018 11:38:00.000     -595.869485      9018.229885    -2961.593014      -2.368804      -5.971483      -4.844685
2 Feb 2018 11:39:00.000     -739.013773      8653.064678    -3249.639256      -2.402988      -6.202934      -4.754924
2 Feb 2018 11:40:00.000     -884.096256      8273.757523    -3531.828770      -2.433259      -6.442839      -4.649160
2 Feb 2018 11:41:00.000    -1030.857769      7879.818422    -3807.148389      -2.458787      -6.690578      -4.525608
2 Feb 2018 11:42:00.000    -1178.986502      7470.803504    -4074.475116      -2.478646      -6.945224      -4.382397
2 Feb 2018 11:43:00.000    -1328.112321      7046.335242    -4332.572113      -2.491819      -7.205482      -4.217611
2 Feb 2018 11:44:00.000    -1477.801682      6606.126479    -4580.087697      -2.497210      -7.469624      -4.029352
2 Feb 2018 11:45:00.000    -1627.553065      6150.008148    -4815.558882      -2.493664      -7.735430      -3.815818
2 Feb 2018 11:46:00.000    -1776.795118      5677.960413    -5037.420208      -2.480003      -8.000140      -3.575420
2 Feb 2018 11:47:00.000    -1924.886291      5190.146048    -5244.020328      -2.455079      -8.260424      -3.306909
2 Feb 2018 11:48:00.000    -2071.118392      4686.944530    -5433.647069      -2.417831      -8.512393      -3.009531
